Date;AveragePrice;TotalVolume;Income;type
08/02/2015;1.54;3414.8;5258.792;organic
08/02/2015;0.91;5871224.58;5342814.368;conventional
08/02/2015;1.35;132790.41;179267.0535;organic
08/02/2015;1.17;150139.38;175663.0746;conventional
08/02/2015;1.87;4011.02;7500.6074;organic
08/02/2015;1.13;729325.61;824137.9393;conventional
08/02/2015;1.78;9910.84;17641.2952;organic
08/02/2015;0.93;186617.2;173553.996;conventional
08/02/2015;1.24;10351.99;12836.4676;organic
08/02/2015;0.96;128078.27;122955.1392;conventional
08/02/2015;1.78;3483.64;6200.8792;organic
08/02/2015;0.67;1207167.54;808802.2518;conventional
08/02/2015;1.35;10315.32;13925.682;organic
08/02/2015;0.95;766576.39;728247.5705;conventional
08/02/2015;1.4;22798.51;31917.914;organic
08/02/2015;1.11;268195.87;297697.4157;conventional
08/02/2015;1.86;6499.18;12088.4748;organic
08/02/2015;1.24;132621.01;164450.0524;conventional
08/02/2015;1.79;1083.77;1939.9483;organic
08/02/2015;1.07;2856456.35;3056408.295;conventional
08/02/2015;1.64;58545.6;96014.784;organic
08/02/2015;1.02;239756.62;244551.7524;conventional
08/02/2015;1.67;3408.2;5691.694;organic
08/02/2015;1.09;364571.57;397383.0113;conventional
08/02/2015;2.37;5223.36;12379.3632;organic
08/02/2015;0.7;1180723.02;826506.114;conventional
08/02/2015;1.25;9077.59;11346.9875;organic
08/02/2015;0.98;158792.02;155616.1796;conventional
08/02/2015;1.68;2086.14;3504.7152;organic
08/02/2015;1.21;91840.75;111127.3075;conventional
08/02/2015;1.71;2242.67;3834.9657;organic
08/02/2015;1.01;318770.67;321958.3767;conventional
08/02/2015;1.68;7138.01;11991.8568;organic
08/02/2015;0.9;2641032.65;2376929.385;conventional
08/02/2015;1.29;46991.12;60618.5448;organic
08/02/2015;1;87054.02;87054.02;conventional
08/02/2015;1.61;1438.14;2315.4054;organic
08/02/2015;1.25;348210.5;435263.125;conventional
08/02/2015;1.72;2118.66;3644.0952;organic
08/02/2015;1.06;2734006.98;2898047.399;conventional
08/02/2015;1.58;64774.28;102343.3624;organic
08/02/2015;0.94;171749.31;161444.3514;conventional
08/02/2015;1.64;4614.78;7568.2392;organic
08/02/2015;0.93;242065.29;225120.7197;conventional
08/02/2015;1.53;3532.67;5404.9851;organic
08/02/2015;1.11;1658708.73;1841166.69;conventional
08/02/2015;1.95;22571.11;44013.6645;organic
08/02/2015;1.09;4457049.41;4858183.857;conventional
08/02/2015;1.85;65898.99;121913.1315;organic
08/02/2015;1.03;363935.24;374853.2972;conventional
08/02/2015;1.88;7856.82;14770.8216;organic
08/02/2015;1.23;204396.56;251407.7688;conventional
08/02/2015;1.75;3229.47;5651.5725;organic
08/02/2015;1.09;477875.71;520884.5239;conventional
08/02/2015;1.76;4172.75;7344.04;organic
08/02/2015;0.64;1151157.44;736740.7616;conventional
08/02/2015;1.55;12418.02;19247.931;organic
08/02/2015;1.38;66360.74;91577.8212;conventional
08/02/2015;1.6;2253.42;3605.472;organic
08/02/2015;0.98;1794543.77;1758652.895;conventional
08/02/2015;1.54;46329.16;71346.9064;organic
08/02/2015;1.08;447701.68;483517.8144;conventional
08/02/2015;1.23;57669.71;70933.7433;organic
08/02/2015;1.14;222483.88;253631.6232;conventional
08/02/2015;1.73;5749.75;9947.0675;organic
08/02/2015;1.06;212887.85;225661.121;conventional
08/02/2015;1.55;4719.47;7315.1785;organic
08/02/2015;1.02;145648.4;148561.368;conventional
08/02/2015;1.44;5184.57;7465.7808;organic
08/02/2015;0.98;432572.45;423921.001;conventional
08/02/2015;1.5;8676.28;13014.42;organic
08/02/2015;0.98;448394.83;439426.9334;conventional
08/02/2015;1.29;15054.25;19419.9825;organic
08/02/2015;0.92;928836.58;854529.6536;conventional
08/02/2015;1.35;27556.76;37201.626;organic
08/02/2015;1.08;488980.65;528099.102;conventional
08/02/2015;1.4;54484.31;76278.034;organic
08/02/2015;1.06;282822.72;299792.0832;conventional
08/02/2015;1.56;6072.82;9473.5992;organic
08/02/2015;0.73;5900232.15;4307169.47;conventional
08/02/2015;1.39;65372.85;90868.2615;organic
08/02/2015;1.11;2573973.63;2857110.729;conventional
08/02/2015;1.51;50546.78;76325.6378;organic
08/02/2015;1.03;74139.25;76363.4275;conventional
08/02/2015;1.43;5788.14;8277.0402;organic
08/02/2015;1.09;214718.99;234043.6991;conventional
08/02/2015;1.89;3707.77;7007.6853;organic
08/02/2015;1.25;51557.01;64446.2625;conventional
08/02/2015;1.65;1283.8;2118.27;organic
08/02/2015;1.19;236434.37;281356.9003;conventional
08/02/2015;1.65;2953.53;4873.3245;organic
08/02/2015;0.95;32137333.01;30530466.36;conventional
08/02/2015;1.48;730874.31;1081693.979;organic
08/02/2015;0.89;5949846.14;5295363.065;conventional
08/02/2015;1.4;246616.27;345262.778;organic
08/02/2015;0.72;811664.36;584398.3392;conventional
08/02/2015;1.66;9271.68;15390.9888;organic
15/02/2015;1.06;41567.62;44061.6772;conventional
15/02/2015;1.81;1182.3;2139.963;organic
15/02/2015;1.06;427391.28;453034.7568;conventional
15/02/2015;1.46;7783.29;11363.6034;organic
15/02/2015;1.25;637319.34;796649.175;conventional
15/02/2015;1.56;16335.15;25482.834;organic
15/02/2015;1.14;61221.98;69793.0572;conventional
15/02/2015;1.62;1308.88;2120.3856;organic
15/02/2015;1.2;399883.99;479860.788;conventional
15/02/2015;1.91;2271.95;4339.4245;organic
15/02/2015;1.44;100207.14;144298.2816;conventional
15/02/2015;1.65;1269.74;2095.071;organic
15/02/2015;0.96;5699944.93;5471947.133;conventional
15/02/2015;1.52;116499.36;177079.0272;organic
15/02/2015;1.22;156798.51;191294.1822;conventional
15/02/2015;1.92;3125.59;6001.1328;organic
15/02/2015;1.17;726401.24;849889.4508;conventional
15/02/2015;1.81;10575.65;19141.9265;organic
15/02/2015;0.94;169950.37;159753.3478;conventional
15/02/2015;1.22;10742.08;13105.3376;organic
15/02/2015;1.05;106663.68;111996.864;conventional
15/02/2015;1.64;4283.56;7025.0384;organic
15/02/2015;0.77;1020856.87;786059.7899;conventional
15/02/2015;1.41;10958.57;15451.5837;organic
15/02/2015;1.12;629074.28;704563.1936;conventional
15/02/2015;1.44;19660.58;28311.2352;organic
15/02/2015;1.16;255597.63;296493.2508;conventional
15/02/2015;1.82;7038.51;12810.0882;organic
15/02/2015;1.21;136761.35;165481.2335;conventional
15/02/2015;1.88;787.72;1480.9136;organic
15/02/2015;1.15;2610004.41;3001505.072;conventional
15/02/2015;1.65;58236.29;96089.8785;organic
15/02/2015;1.22;187671.77;228959.5594;conventional
15/02/2015;1.65;4701.71;7757.8215;organic
15/02/2015;1.39;223170.31;310206.7309;conventional
15/02/2015;2.13;2753.92;5865.8496;organic
15/02/2015;0.73;1062387.72;775543.0356;conventional
15/02/2015;1.29;10569.83;13635.0807;organic
15/02/2015;1.3;121767.82;158298.166;conventional
15/02/2015;1.77;1601.74;2835.0798;organic
15/02/2015;1.24;105176.25;130418.55;conventional
15/02/2015;1.82;1758.64;3200.7248;organic
15/02/2015;1.12;255465.26;286121.0912;conventional
15/02/2015;1.79;6259.44;11204.3976;organic
15/02/2015;0.83;2926435.94;2428941.83;conventional
15/02/2015;1.43;41524.22;59379.6346;organic
15/02/2015;1.13;80537.77;91007.6801;conventional
15/02/2015;1.75;1201.07;2101.8725;organic
15/02/2015;1.29;353520.71;456041.7159;conventional
15/02/2015;1.75;1791.51;3135.1425;organic
15/02/2015;1.17;2420829.45;2832370.457;conventional
15/02/2015;1.48;67813.61;100364.1428;organic
15/02/2015;1.03;153852.03;158467.5909;conventional
15/02/2015;1.11;10581.74;11745.7314;organic
15/02/2015;1.02;230069.01;234670.3902;conventional
15/02/2015;1.48;5151.37;7624.0276;organic
15/02/2015;1.36;997562.44;1356684.918;conventional
15/02/2015;1.91;25037.76;47822.1216;organic
15/02/2015;1.29;2983695.9;3848967.711;conventional
15/02/2015;1.84;57627.38;106034.3792;organic
15/02/2015;1.11;288514.78;320251.4058;conventional
15/02/2015;1.87;7199.17;13462.4479;organic
15/02/2015;1.26;204812.28;258063.4728;conventional
15/02/2015;1.85;2038.24;3770.744;organic
15/02/2015;1.34;335173.17;449132.0478;conventional
15/02/2015;1.68;5687.19;9554.4792;organic
15/02/2015;0.6;1159509.68;695705.808;conventional
15/02/2015;1.66;10159.47;16864.7202;organic
15/02/2015;1.43;60213.79;86105.7197;conventional
15/02/2015;1.71;1784.02;3050.6742;organic
15/02/2015;1.05;1507821.92;1583213.016;conventional
15/02/2015;1.68;39967.69;67145.7192;organic
15/02/2015;1.23;363889.04;447583.5192;conventional
15/02/2015;1.51;25692.22;38795.2522;organic
15/02/2015;1.21;230632.14;279064.8894;conventional
15/02/2015;1.69;4322.52;7305.0588;organic
15/02/2015;1.13;207249.74;234192.2062;conventional
15/02/2015;1.59;3487.35;5544.8865;organic
15/02/2015;1.07;136950.98;146537.5486;conventional
15/02/2015;1.46;4508.41;6582.2786;organic
15/02/2015;1.13;381041.74;430577.1662;conventional
15/02/2015;1.63;7436.13;12120.8919;organic
15/02/2015;0.94;486113.55;456946.737;conventional
15/02/2015;1.49;12775.39;19035.3311;organic
15/02/2015;1.23;696515.27;856713.7821;conventional
15/02/2015;1.55;24986.4;38728.92;organic
15/02/2015;1.33;352335.1;468605.683;conventional
15/02/2015;1.59;37469;59575.71;organic
15/02/2015;1.11;278514.05;309150.5955;conventional
15/02/2015;1.72;3363.2;5784.704;organic
15/02/2015;0.8;5204971.91;4163977.528;conventional
15/02/2015;1.39;77922.66;108312.4974;organic
15/02/2015;1.16;2558563.78;2967933.985;conventional
15/02/2015;1.64;31775.03;52111.0492;organic
15/02/2015;1.24;57869.58;71758.2792;conventional
15/02/2015;1.51;4449.11;6718.1561;organic
15/02/2015;1.23;169118.65;208015.9395;conventional
15/02/2015;1.82;4234.28;7706.3896;organic
15/02/2015;1.35;38750.74;52313.499;conventional
15/02/2015;1.72;561.1;965.092;organic
15/02/2015;1.21;242478.65;293399.1665;conventional
15/02/2015;1.75;1986.05;3475.5875;organic
15/02/2015;1.03;28012520.93;28852896.56;conventional
15/02/2015;1.58;616177;973559.66;organic
15/02/2015;0.98;5026688.71;4926154.936;conventional
15/02/2015;1.58;166334.97;262809.2526;organic
15/02/2015;0.78;743066.25;579591.675;conventional
15/02/2015;1.7;7309.84;12426.728;organic
22/02/2015;1.07;45675.05;48872.3035;conventional
22/02/2015;1.82;1152.33;2097.2406;organic
22/02/2015;1.1;431308.56;474439.416;conventional
22/02/2015;1.38;10969.92;15138.4896;organic
22/02/2015;1.11;749845.79;832328.8269;conventional
22/02/2015;1.19;23920.36;28465.2284;organic
22/02/2015;0.99;76836.1;76067.739;conventional
22/02/2015;1.75;1081.18;1892.065;organic
22/02/2015;1.23;355432.28;437181.7044;conventional
22/02/2015;1.74;3325.89;5787.0486;organic
22/02/2015;1.41;109546.92;154461.1572;conventional
22/02/2015;1.53;5821.39;8906.7267;organic
22/02/2015;0.96;5951871.32;5713796.467;conventional
22/02/2015;1.41;136421.88;192354.8508;organic
22/02/2015;1.08;201741.43;217880.7444;conventional
22/02/2015;1.9;3180.29;6042.551;organic
22/02/2015;1.18;773078.09;912232.1462;conventional
22/02/2015;1.83;10235.09;18730.2147;organic
22/02/2015;0.93;183072.02;170256.9786;conventional
22/02/2015;1.23;11254.29;13842.7767;organic
22/02/2015;1.09;114280.87;124566.1483;conventional
22/02/2015;1.79;3933.81;7041.5199;organic
22/02/2015;0.8;1116600.76;893280.608;conventional
22/02/2015;1.38;15485.45;21369.921;organic
22/02/2015;1;899302.8;899302.8;conventional
22/02/2015;1.4;24794.39;34712.146;organic
22/02/2015;1.15;250888.8;288522.12;conventional
22/02/2015;1.85;7176.69;13276.8765;organic
22/02/2015;1.31;129295.86;169377.5766;conventional
22/02/2015;1.89;950.14;1795.7646;organic
22/02/2015;1.16;2730224.03;3167059.875;conventional
22/02/2015;1.68;56569.37;95036.5416;organic
22/02/2015;1.2;191040.19;229248.228;conventional
22/02/2015;1.68;3400.24;5712.4032;organic
22/02/2015;1.38;220210.32;303890.2416;conventional
22/02/2015;2.38;4834.37;11505.8006;organic
22/02/2015;0.82;978807.74;802622.3468;conventional
22/02/2015;1.26;10792.32;13598.3232;organic
22/02/2015;1.34;127501.04;170851.3936;conventional
22/02/2015;1.87;1563.5;2923.745;organic
22/02/2015;1.1;121048.7;133153.57;conventional
22/02/2015;1.77;1863.24;3297.9348;organic
22/02/2015;1.16;242732.32;281569.4912;conventional
22/02/2015;1.79;7179.44;12851.1976;organic
22/02/2015;0.83;2954705.54;2452405.598;conventional
22/02/2015;1.36;44972.88;61163.1168;organic
22/02/2015;1.01;107443.35;108517.7835;conventional
22/02/2015;1.67;1347.62;2250.5254;organic
22/02/2015;1.24;369819.98;458576.7752;conventional
22/02/2015;1.92;1386.85;2662.752;organic
22/02/2015;1.1;2720346.71;2992381.381;conventional
22/02/2015;1.4;75957.01;106339.814;organic
22/02/2015;1.05;148164.2;155572.41;conventional
22/02/2015;1.32;9791.87;12925.2684;organic
22/02/2015;0.92;256174.52;235680.5584;conventional
22/02/2015;1.52;3561.9;5414.088;organic
22/02/2015;1.33;1088977.45;1448340.009;conventional
22/02/2015;2.21;16620.69;36731.7249;organic
22/02/2015;1.29;3042447.03;3924756.669;conventional
22/02/2015;1.9;56898.92;108107.948;organic
22/02/2015;1.13;264118.86;298454.3118;conventional
22/02/2015;1.82;6267.8;11407.396;organic
22/02/2015;1.18;226965.26;267819.0068;conventional
22/02/2015;1.76;2584.79;4549.2304;organic
22/02/2015;1.36;348215.37;473572.9032;conventional
22/02/2015;1.75;4341.33;7597.3275;organic
22/02/2015;0.63;1163115.49;732762.7587;conventional
22/02/2015;1.59;10924.58;17370.0822;organic
22/02/2015;1.26;70345.39;88635.1914;conventional
22/02/2015;1.71;1860.35;3181.1985;organic
22/02/2015;1.08;1547969.24;1671806.779;conventional
22/02/2015;1.66;40390.21;67047.7486;organic
22/02/2015;1.11;495032.46;549486.0306;conventional
22/02/2015;1.38;28687.98;39589.4124;organic
22/02/2015;1.11;258728.48;287188.6128;conventional
22/02/2015;1.77;3990.91;7063.9107;organic
22/02/2015;1.1;225830.42;248413.462;conventional
22/02/2015;1.51;4120.01;6221.2151;organic
22/02/2015;1.09;127855.51;139362.5059;conventional
22/02/2015;1.36;4664.67;6343.9512;organic
22/02/2015;1.14;405013.16;461715.0024;conventional
22/02/2015;1.51;8785.09;13265.4859;organic
22/02/2015;0.92;516149.11;474857.1812;conventional
22/02/2015;1.44;11764.76;16941.2544;organic
22/02/2015;1.23;776336.17;954893.4891;conventional
22/02/2015;1.39;37223.45;51740.5955;organic
22/02/2015;1.11;552036.54;612760.5594;conventional
22/02/2015;1.5;35183.3;52774.95;organic
22/02/2015;1.02;332918.7;339577.074;conventional
22/02/2015;1.69;3614.76;6108.9444;organic
22/02/2015;0.85;5208272.73;4427031.821;conventional
22/02/2015;1.37;81291.05;111368.7385;organic
22/02/2015;1.11;2796195.76;3103777.294;conventional
22/02/2015;1.59;37584.04;59758.6236;organic
22/02/2015;1.03;85295.41;87854.2723;conventional
22/02/2015;1.41;4655.86;6564.7626;organic
22/02/2015;1.32;156112.67;206068.7244;conventional
22/02/2015;1.8;3091.01;5563.818;organic
22/02/2015;1.33;42662.65;56741.3245;conventional
22/02/2015;1.57;1926.71;3024.9347;organic
22/02/2015;1.12;268415.49;300625.3488;conventional
22/02/2015;1.68;2650.48;4452.8064;organic
22/02/2015;1.02;29936729.76;30535464.36;conventional
22/02/2015;1.51;673446.69;1016904.502;organic
22/02/2015;0.95;5939402.98;5642432.831;conventional
22/02/2015;1.48;188334.19;278734.6012;organic
22/02/2015;0.85;681409.59;579198.1515;conventional
22/02/2015;1.71;8720.44;14911.9524;organic
01/03/2015;0.99;55595.74;55039.7826;conventional
01/03/2015;1.76;1663.35;2927.496;organic
01/03/2015;0.99;512532.44;507407.1156;conventional
01/03/2015;1.22;16227.56;19797.6232;organic
01/03/2015;1.16;770115.24;893333.6784;conventional
01/03/2015;1.58;15923.18;25158.6244;organic
01/03/2015;1.06;75046.37;79549.1522;conventional
01/03/2015;1.68;1396.48;2346.0864;organic
01/03/2015;1.11;485736.1;539167.071;conventional
01/03/2015;1.85;3024.12;5594.622;organic
01/03/2015;1.43;112363.86;160680.3198;conventional
01/03/2015;1.55;3520.47;5456.7285;organic
01/03/2015;0.84;6700134.25;5628112.77;conventional
01/03/2015;1.15;250298.58;287843.367;organic
01/03/2015;1.18;176146.34;207852.6812;conventional
01/03/2015;1.9;3545.33;6736.127;organic
01/03/2015;1.09;863391.73;941096.9857;conventional
01/03/2015;1.82;11842.47;21553.2954;organic
01/03/2015;0.89;226951.64;201986.9596;conventional
01/03/2015;1.24;10963.48;13594.7152;organic
01/03/2015;1.03;136795.35;140899.2105;conventional
01/03/2015;1.86;4054.67;7541.6862;organic
01/03/2015;0.82;1144032.03;938106.2646;conventional
01/03/2015;1.29;17267.84;22275.5136;organic
01/03/2015;1.03;670820.5;690945.115;conventional
01/03/2015;1.27;36086.54;45829.9058;organic
01/03/2015;0.97;397899.56;385962.5732;conventional
01/03/2015;1.92;7174.35;13774.752;organic
01/03/2015;0.95;263987.21;250787.8495;conventional
01/03/2015;1.84;849.44;1562.9696;organic
01/03/2015;1.02;3566752.43;3638087.479;conventional
01/03/2015;1.69;61260.09;103529.5521;organic
01/03/2015;1.07;230913.14;247077.0598;conventional
01/03/2015;1.74;3063.7;5330.838;organic
01/03/2015;1.12;314917.55;352707.656;conventional
01/03/2015;2.17;3050.04;6618.5868;organic
01/03/2015;0.87;991328.46;862455.7602;conventional
01/03/2015;1.2;11760.53;14112.636;organic
01/03/2015;1.13;169556.49;191598.8337;conventional
01/03/2015;1.79;1625.01;2908.7679;organic
01/03/2015;1.01;167254.64;168927.1864;conventional
01/03/2015;1.75;2076.28;3633.49;organic
01/03/2015;1.05;293036.34;307688.157;conventional
01/03/2015;1.61;7867.61;12666.8521;organic
01/03/2015;0.75;3094278.93;2320709.198;conventional
01/03/2015;1.14;60244.59;68678.8326;organic
01/03/2015;1.02;78626.99;80199.5298;conventional
01/03/2015;1.65;1510.75;2492.7375;organic
01/03/2015;1.01;647014.16;653484.3016;conventional
01/03/2015;1.75;2035.58;3562.265;organic
01/03/2015;1.14;2538981.6;2894439.024;conventional
01/03/2015;1.61;62339.44;100366.4984;organic
01/03/2015;0.99;169423.5;167729.265;conventional
01/03/2015;1.76;4269.61;7514.5136;organic
01/03/2015;1.08;224752.17;242732.3436;conventional
01/03/2015;1.54;2478.78;3817.3212;organic
01/03/2015;1.18;1338129.89;1578993.27;conventional
01/03/2015;2;20787.25;41574.5;organic
01/03/2015;1.15;3780455.44;4347523.756;conventional
01/03/2015;1.85;56799.83;105079.6855;organic
01/03/2015;1.05;355677.99;373461.8895;conventional
01/03/2015;1.82;6940.73;12632.1286;organic
01/03/2015;1;316199.07;316199.07;conventional
01/03/2015;1.7;3031.46;5153.482;organic
01/03/2015;1.24;392412.07;486590.9668;conventional
01/03/2015;1.83;3448.63;6310.9929;organic
01/03/2015;0.7;1031351.33;721945.931;conventional
01/03/2015;1.37;14618.92;20027.9204;organic
01/03/2015;1.25;65484.37;81855.4625;conventional
01/03/2015;1.63;2224.4;3625.772;organic
01/03/2015;1.09;1619341.49;1765082.224;conventional
01/03/2015;1.7;36993.47;62888.899;organic
01/03/2015;0.94;598755.26;562829.9444;conventional
01/03/2015;1.32;30280.67;39970.4844;organic
01/03/2015;1.2;216841.43;260209.716;conventional
01/03/2015;1.73;5491.23;9499.8279;organic
01/03/2015;1.13;194798.39;220122.1807;conventional
01/03/2015;1.47;4298.37;6318.6039;organic
01/03/2015;1.11;110991.01;123200.0211;conventional
01/03/2015;1.33;6110.51;8126.9783;organic
01/03/2015;1.02;452845.47;461902.3794;conventional
01/03/2015;1.22;45355.38;55333.5636;organic
01/03/2015;0.83;572552.24;475218.3592;conventional
